year,playlist_year,playlist_id,playlist_name,track_order,track_title,artist_name,album_name,duration_ms,play_count,genre_or_tags,music_type_primary,music_type_traits,music_type_confidence,lyric_available,lyric_theme_tags,lyric_keywords,lyric_mood,lyric_energy,line_count,character_role,character_outfit,character_accessory,character_action,space_scene_type,space_lighting,space_materials,space_ritual_objects,space_motion_cues,album_wall_role,mood_calendar_design,controller_design,curator_note,visual_prompt_seed,qq_track_id,qq_artist_id,qq_album_mid,qq_song_url,qq_album_cover,source_short_url,source_playlist_url,appears_in_years,review_status,review_search_query
2022,2022,8535705502,2022,487,灰色と青 (灰色与青) (+ 菅田将暉),"米津玄師 (よねづ けんし), 菅田将晖 (すだ まさき)",BOOTLEG,332000,6,"流行, 治愈, 励志, pop, aspirational",pop,,medium,yes,growth|city-night,,aspirational,medium,58,2022 version of the same listener figure,"travel jacket, light sneakers, bright lining; keep base silhouette and small glowing music-note pin",map ribbon or compass charm,walking through a small glowing door while holding an album,portal map room,clear horizon light with glowing door edges,"glass map panels, brushed metal, bright paper, travel stickers","maps, open doors, floating postcards, compass-like discs","animated portal edge, postcards drifting along curved fan paths","feature ""灰色と青 (灰色与青) (+ 菅田将暉)"" as a small album object; cluster nearby albums from 2022",route-map calendar with highlighted journey days,front-edge compass dial with timeline path,"灰色と青 (灰色与青) (+ 菅田将暉) anchors a aspirational corner; themes: growth, city-night; playlist tags: 流行, 治愈, 励志, pop","2022 fan-sector miniature music museum; portal map room; aspirational mood; pop music type; growth + city-night; character interacts by walking through a small glowing door while holding an album; track cue: 灰色と青 (灰色与青) (+ 菅田将暉) by 米津玄師 (よねづ けんし), 菅田将晖 (すだ まさき)",001MgTRk0L1t34,"000LExWa0hMj4m,000tNKtd2vtGcn",002rLPlR0CXaWS,https://y.qq.com/n/ryqq/songDetail/001MgTRk0L1t34,https://y.gtimg.cn/music/photo_new/T002R300x300M000002rLPlR0CXaWS.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,"灰色と青 (灰色与青) (+ 菅田将暉) 米津玄師 (よねづ けんし), 菅田将晖 (すだ まさき) song review"
2022,2022,8535705502,2022,488,Lucky,"Colbie Caillat, Jason Mraz",We Sing.  We Dance.  We Steal Things. (Explicit),189000,6,"流行, 治愈, 励志, electronic, reflective",electronic,,medium,yes,love,,reflective,medium,49,2022 version of the same listener figure,clean layered outfit with one recurring symbol; keep base silhouette and small glowing music-note pin,small curator notebook,placing an album object into a wall slot,minimal album gallery with listening desk,"balanced gallery glow, one warm accent lamp","matte wall panels, acrylic stands, paper plaques, soft wood","curated album frames, note cards, headphones, small plants","subtle album hover, slow light sweep, gentle calendar pulse","feature ""Lucky"" as a small album object; cluster nearby albums from 2022",restrained grid of softly lit mood tiles,quiet museum-style front console,"Lucky anchors a reflective corner; themes: love; playlist tags: 流行, 治愈, 励志, electronic","2022 fan-sector miniature music museum; minimal album gallery with listening desk; reflective mood; electronic music type; love; character interacts by placing an album object into a wall slot; track cue: Lucky by Colbie Caillat, Jason Mraz",001CeBxY3YRFgR,"001Y2VLp2aswI9,0000sS7Q2wV3Gl",003HV9iN3jAn11,https://y.qq.com/n/ryqq/songDetail/001CeBxY3YRFgR,https://y.gtimg.cn/music/photo_new/T002R300x300M000003HV9iN3jAn11.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022|2023,public QQ reviews not available without login,"Lucky Colbie Caillat, Jason Mraz song review"
2022,2022,8535705502,2022,489,世界上的另一个我,"阿肆, 郭采洁",世界上的另一个我,238000,6,"流行, 治愈, 励志, pop, healing",pop,high-energy|healing,medium,yes,love|healing|growth|city-night|energy,爱|雨,healing,high,100,2022 version of the same listener figure,"cardigan-like jacket, relaxed pants, warm accent pin; keep base silhouette and small glowing music-note pin","small lamp, bookmark, or tea-colored music charm",pinning a recovered album cover to the wall,quiet archive garden inside a fan-sector room,"gentle morning glow, warm backlit shelves","paper, pale wood, translucent acrylic, woven fabric","comfort playlist boxes, pressed-flower album sleeves, lamp pool","floating album pages, breathing calendar tiles, soft light pulses","feature ""世界上的另一个我"" as a small album object; cluster nearby albums from 2022",soft square tiles arranged like a memory quilt,wood-and-acrylic listening console with round volume knob,"世界上的另一个我 anchors a healing corner; themes: love, healing, growth; objects from keywords: 爱, 雨; playlist tags: 流行, 治愈, 励志, pop","2022 fan-sector miniature music museum; quiet archive garden inside a fan-sector room; healing mood; pop music type; love + healing + growth; character interacts by pinning a recovered album cover to the wall; track cue: 世界上的另一个我 by 阿肆, 郭采洁",0009BcDy2B1y80,"003VJ4nP0Q19xJ,002wWgEi3Yr061",00141iTA3cLTyW,https://y.qq.com/n/ryqq/songDetail/0009BcDy2B1y80,https://y.gtimg.cn/music/photo_new/T002R300x300M00000141iTA3cLTyW.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,"世界上的另一个我 阿肆, 郭采洁 song review"
2022,2022,8535705502,2022,490,麻雀,李荣浩,麻雀,252000,6,"流行, 治愈, 励志, pop, melancholic",pop,emotional,medium,yes,heartbreak|memory|growth,回忆,melancholic,medium,59,2022 version of the same listener figure,"layered coat, soft scarf, muted reflective fabric; keep base silhouette and small glowing music-note pin",notebook or folded lyric card,adjusting a glowing music dial beside the window,rainy window listening nook,"low moonlight, warm desk lamp, soft reflections","glass, dark wood, paper tickets, fabric cushions","tear-shaped light beads, diary box, headphone nest","slow waveform ribbon, drifting rain shadows, orbiting record ring","feature ""麻雀"" as a small album object; cluster nearby albums from 2022",cool-to-warm rain tile wall with brighter repeat-listen cells,front-edge glass console with a soft waveform slider,"麻雀 anchors a melancholic corner; themes: heartbreak, memory, growth; objects from keywords: 回忆; playlist tags: 流行, 治愈, 励志, pop",2022 fan-sector miniature music museum; rainy window listening nook; melancholic mood; pop music type; heartbreak + memory + growth; character interacts by adjusting a glowing music dial beside the window; track cue: 麻雀 by 李荣浩,000lv3Zi13dSVA,000aHmbL2aPXWH,003P3ByD1n8nBK,https://y.qq.com/n/ryqq/songDetail/000lv3Zi13dSVA,https://y.gtimg.cn/music/photo_new/T002R300x300M000003P3ByD1n8nBK.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,麻雀 李荣浩 song review
2022,2022,8535705502,2022,491,黑马,于文文,我的真朋友 电视剧原声带,248000,6,"流行, 治愈, 励志, ost, melancholic",ost,emotional|high-energy|healing,medium,yes,love|heartbreak|healing|growth|energy,爱|光|梦,melancholic,high,62,2022 version of the same listener figure,"layered coat, soft scarf, muted reflective fabric; keep base silhouette and small glowing music-note pin",notebook or folded lyric card,adjusting a glowing music dial beside the window,rainy window listening nook,"low moonlight, warm desk lamp, soft reflections","glass, dark wood, paper tickets, fabric cushions","tear-shaped light beads, diary box, headphone nest","slow waveform ribbon, drifting rain shadows, orbiting record ring","feature ""黑马"" as a small album object; cluster nearby albums from 2022",cool-to-warm rain tile wall with brighter repeat-listen cells,front-edge glass console with a soft waveform slider,"黑马 anchors a melancholic corner; themes: love, heartbreak, healing; objects from keywords: 爱, 光, 梦; playlist tags: 流行, 治愈, 励志, ost",2022 fan-sector miniature music museum; rainy window listening nook; melancholic mood; ost music type; love + heartbreak + healing; character interacts by adjusting a glowing music dial beside the window; track cue: 黑马 by 于文文,000Mh6m41pKGyU,000poF8D027tPr,001sX3yL3fb2Iy,https://y.qq.com/n/ryqq/songDetail/000Mh6m41pKGyU,https://y.gtimg.cn/music/photo_new/T002R300x300M000001sX3yL3fb2Iy.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,黑马 于文文 song review
2022,2022,8535705502,2022,492,达拉崩吧 (Live),"那英, 钱正昊",蒙面唱将猜猜猜第四季 第4期,200000,6,"流行, 治愈, 励志, live, healing",live,live|healing,medium,yes,love|memory|healing|growth,勇敢,healing,medium,122,2022 version of the same listener figure,"cardigan-like jacket, relaxed pants, warm accent pin; keep base silhouette and small glowing music-note pin","small lamp, bookmark, or tea-colored music charm",pinning a recovered album cover to the wall,quiet archive garden inside a fan-sector room,"gentle morning glow, warm backlit shelves","paper, pale wood, translucent acrylic, woven fabric","comfort playlist boxes, pressed-flower album sleeves, lamp pool","floating album pages, breathing calendar tiles, soft light pulses","feature ""达拉崩吧 (Live)"" as a small album object; cluster nearby albums from 2022",soft square tiles arranged like a memory quilt,wood-and-acrylic listening console with round volume knob,"达拉崩吧 (Live) anchors a healing corner; themes: love, memory, healing; objects from keywords: 勇敢; playlist tags: 流行, 治愈, 励志, live","2022 fan-sector miniature music museum; quiet archive garden inside a fan-sector room; healing mood; live music type; love + memory + healing; character interacts by pinning a recovered album cover to the wall; track cue: 达拉崩吧 (Live) by 那英, 钱正昊",000jZTp519QMhJ,"003LCFXH0eodXv,004c97oF0nDLqr",0026LWPU2Ed9S1,https://y.qq.com/n/ryqq/songDetail/000jZTp519QMhJ,https://y.gtimg.cn/music/photo_new/T002R300x300M0000026LWPU2Ed9S1.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,"达拉崩吧 (Live) 那英, 钱正昊 song review"
2022,2022,8535705502,2022,493,夏洛特烦恼,金志文,夏洛特烦恼,192000,6,"流行, 治愈, 励志, ost, reflective",ost,,medium,yes,city-night,夜,reflective,medium,42,2022 version of the same listener figure,clean layered outfit with one recurring symbol; keep base silhouette and small glowing music-note pin,small curator notebook,placing an album object into a wall slot,minimal album gallery with listening desk,"balanced gallery glow, one warm accent lamp","matte wall panels, acrylic stands, paper plaques, soft wood","curated album frames, note cards, headphones, small plants","subtle album hover, slow light sweep, gentle calendar pulse","feature ""夏洛特烦恼"" as a small album object; cluster nearby albums from 2022",restrained grid of softly lit mood tiles,quiet museum-style front console,"夏洛特烦恼 anchors a reflective corner; themes: city-night; objects from keywords: 夜; playlist tags: 流行, 治愈, 励志, ost",2022 fan-sector miniature music museum; minimal album gallery with listening desk; reflective mood; ost music type; city-night; character interacts by placing an album object into a wall slot; track cue: 夏洛特烦恼 by 金志文,0003lSMc4KXPxX,004YXxql1sSr2o,003JuZKA01Oz7J,https://y.qq.com/n/ryqq/songDetail/0003lSMc4KXPxX,https://y.gtimg.cn/music/photo_new/T002R300x300M000003JuZKA01Oz7J.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,夏洛特烦恼 金志文 song review
2022,2022,8535705502,2022,494,一颗心的距离,范玮琪,Faces Of FanFan,236000,6,"流行, 治愈, 励志, pop, melancholic",pop,emotional|healing,medium,yes,heartbreak|memory|healing|growth|city-night,回忆|雨|光|梦|勇敢,melancholic,medium,41,2022 version of the same listener figure,"layered coat, soft scarf, muted reflective fabric; keep base silhouette and small glowing music-note pin",notebook or folded lyric card,adjusting a glowing music dial beside the window,rainy window listening nook,"low moonlight, warm desk lamp, soft reflections","glass, dark wood, paper tickets, fabric cushions","tear-shaped light beads, diary box, headphone nest","slow waveform ribbon, drifting rain shadows, orbiting record ring","feature ""一颗心的距离"" as a small album object; cluster nearby albums from 2022",cool-to-warm rain tile wall with brighter repeat-listen cells,front-edge glass console with a soft waveform slider,"一颗心的距离 anchors a melancholic corner; themes: heartbreak, memory, healing; objects from keywords: 回忆, 雨, 光, 梦; playlist tags: 流行, 治愈, 励志, pop",2022 fan-sector miniature music museum; rainy window listening nook; melancholic mood; pop music type; heartbreak + memory + healing; character interacts by adjusting a glowing music dial beside the window; track cue: 一颗心的距离 by 范玮琪,002NJVs94FG1EM,003vyG9q2klWs4,0020Avgn49tbZ4,https://y.qq.com/n/ryqq/songDetail/002NJVs94FG1EM,https://y.gtimg.cn/music/photo_new/T002R300x300M0000020Avgn49tbZ4.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,一颗心的距离 范玮琪 song review
2022,2022,8535705502,2022,495,ケ・セラ・セラ,小野丽莎 (小野リサ),My Favorite Songs (我最喜欢的歌),277000,6,"流行, 治愈, 励志, pop, reflective",pop,,medium,yes,love,,reflective,medium,47,2022 version of the same listener figure,clean layered outfit with one recurring symbol; keep base silhouette and small glowing music-note pin,small curator notebook,placing an album object into a wall slot,minimal album gallery with listening desk,"balanced gallery glow, one warm accent lamp","matte wall panels, acrylic stands, paper plaques, soft wood","curated album frames, note cards, headphones, small plants","subtle album hover, slow light sweep, gentle calendar pulse","feature ""ケ・セラ・セラ"" as a small album object; cluster nearby albums from 2022",restrained grid of softly lit mood tiles,quiet museum-style front console,"ケ・セラ・セラ anchors a reflective corner; themes: love; playlist tags: 流行, 治愈, 励志, pop",2022 fan-sector miniature music museum; minimal album gallery with listening desk; reflective mood; pop music type; love; character interacts by placing an album object into a wall slot; track cue: ケ・セラ・セラ by 小野丽莎 (小野リサ),00408GJv102i26,0000akr80SV6Eh,000YjfYc3Woz35,https://y.qq.com/n/ryqq/songDetail/00408GJv102i26,https://y.gtimg.cn/music/photo_new/T002R300x300M000000YjfYc3Woz35.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,ケ・セラ・セラ 小野丽莎 (小野リサ) song review
2022,2022,8535705502,2022,496,刀剑如梦 (Live),"杨宗纬, 楼一萱",嗨，唱起来 第4期,217000,6,"流行, 治愈, 励志, live, melancholic",live,live|emotional|healing,medium,yes,love|heartbreak|healing|growth,爱|梦,melancholic,medium,83,2022 version of the same listener figure,"layered coat, soft scarf, muted reflective fabric; keep base silhouette and small glowing music-note pin",notebook or folded lyric card,adjusting a glowing music dial beside the window,rainy window listening nook,"low moonlight, warm desk lamp, soft reflections","glass, dark wood, paper tickets, fabric cushions","tear-shaped light beads, diary box, headphone nest","slow waveform ribbon, drifting rain shadows, orbiting record ring","feature ""刀剑如梦 (Live)"" as a small album object; cluster nearby albums from 2022",cool-to-warm rain tile wall with brighter repeat-listen cells,front-edge glass console with a soft waveform slider,"刀剑如梦 (Live) anchors a melancholic corner; themes: love, heartbreak, healing; objects from keywords: 爱, 梦; playlist tags: 流行, 治愈, 励志, live","2022 fan-sector miniature music museum; rainy window listening nook; melancholic mood; live music type; love + heartbreak + healing; character interacts by adjusting a glowing music dial beside the window; track cue: 刀剑如梦 (Live) by 杨宗纬, 楼一萱",003mgqku0By4uK,"003tMm0y0TuewY,002U8tcK4BIts9",002cCljn47zLU8,https://y.qq.com/n/ryqq/songDetail/003mgqku0By4uK,https://y.gtimg.cn/music/photo_new/T002R300x300M000002cCljn47zLU8.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,"刀剑如梦 (Live) 杨宗纬, 楼一萱 song review"
2022,2022,8535705502,2022,497,刀剑如梦 (Live),谭维维,梦想的声音第三季 第7期,229000,6,"流行, 治愈, 励志, live, melancholic",live,live|emotional|healing,medium,yes,love|heartbreak|healing,爱|梦,melancholic,medium,75,2022 version of the same listener figure,"layered coat, soft scarf, muted reflective fabric; keep base silhouette and small glowing music-note pin",notebook or folded lyric card,adjusting a glowing music dial beside the window,rainy window listening nook,"low moonlight, warm desk lamp, soft reflections","glass, dark wood, paper tickets, fabric cushions","tear-shaped light beads, diary box, headphone nest","slow waveform ribbon, drifting rain shadows, orbiting record ring","feature ""刀剑如梦 (Live)"" as a small album object; cluster nearby albums from 2022",cool-to-warm rain tile wall with brighter repeat-listen cells,front-edge glass console with a soft waveform slider,"刀剑如梦 (Live) anchors a melancholic corner; themes: love, heartbreak, healing; objects from keywords: 爱, 梦; playlist tags: 流行, 治愈, 励志, live",2022 fan-sector miniature music museum; rainy window listening nook; melancholic mood; live music type; love + heartbreak + healing; character interacts by adjusting a glowing music dial beside the window; track cue: 刀剑如梦 (Live) by 谭维维,002rED8g0NxXA8,000we89k1hzBcA,000an0Uw1AkmMJ,https://y.qq.com/n/ryqq/songDetail/002rED8g0NxXA8,https://y.gtimg.cn/music/photo_new/T002R300x300M000000an0Uw1AkmMJ.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,刀剑如梦 (Live) 谭维维 song review
2022,2022,8535705502,2022,498,爱我好吗,王博文,食光机,308000,6,"流行, 治愈, 励志, pop, melancholic",pop,emotional|healing,medium,yes,love|heartbreak|healing|growth|city-night,爱|雨|光,melancholic,low,63,2022 version of the same listener figure,"layered coat, soft scarf, muted reflective fabric; keep base silhouette and small glowing music-note pin",notebook or folded lyric card,adjusting a glowing music dial beside the window,rainy window listening nook,"low moonlight, warm desk lamp, soft reflections","glass, dark wood, paper tickets, fabric cushions","tear-shaped light beads, diary box, headphone nest","slow waveform ribbon, drifting rain shadows, orbiting record ring","feature ""爱我好吗"" as a small album object; cluster nearby albums from 2022",cool-to-warm rain tile wall with brighter repeat-listen cells,front-edge glass console with a soft waveform slider,"爱我好吗 anchors a melancholic corner; themes: love, heartbreak, healing; objects from keywords: 爱, 雨, 光; playlist tags: 流行, 治愈, 励志, pop",2022 fan-sector miniature music museum; rainy window listening nook; melancholic mood; pop music type; love + heartbreak + healing; character interacts by adjusting a glowing music dial beside the window; track cue: 爱我好吗 by 王博文,001n5ukX0DEGlr,0033gn873RK7Ck,003HWb0b0vPj2m,https://y.qq.com/n/ryqq/songDetail/001n5ukX0DEGlr,https://y.gtimg.cn/music/photo_new/T002R300x300M000003HWb0b0vPj2m.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022|2025,public QQ reviews not available without login,爱我好吗 王博文 song review
2022,2022,8535705502,2022,499,偶然 (Live),许艺娜,这样唱好美 第5期,238000,6,"流行, 治愈, 励志, live, nostalgic",live,live,medium,yes,memory|growth|city-night,夜|光,nostalgic,medium,30,2022 version of the same listener figure,"retro jacket, soft worn textures, recurring symbol patch; keep base silhouette and small glowing music-note pin",ticket bundle or archive key,opening an archive box with album covers rising out,album archive and memory library,"amber shelf light, faded sunset edge glow","warm paper, aged posters, wood drawers, matte metal labels","archive boxes, ticket stubs, old posters, stacked records","fluttering posters, slow dust-like light, looping record rings","feature ""偶然 (Live)"" as a small album object; cluster nearby albums from 2022",paper-tag calendar clipped to an archive wall,catalog-card console with a small turntable dial,"偶然 (Live) anchors a nostalgic corner; themes: memory, growth, city-night; objects from keywords: 夜, 光; playlist tags: 流行, 治愈, 励志, live",2022 fan-sector miniature music museum; album archive and memory library; nostalgic mood; live music type; memory + growth + city-night; character interacts by opening an archive box with album covers rising out; track cue: 偶然 (Live) by 许艺娜,001i5lRE0AU6ic,0032nW6S1s3vGC,000XxacD0QkFmj,https://y.qq.com/n/ryqq/songDetail/001i5lRE0AU6ic,https://y.gtimg.cn/music/photo_new/T002R300x300M000000XxacD0QkFmj.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,偶然 (Live) 许艺娜 song review
2022,2022,8535705502,2022,500,离兮,阿兰,离兮,302000,6,"流行, 治愈, 励志, ost, melancholic",ost,emotional,medium,yes,love|heartbreak,爱,melancholic,medium,46,2022 version of the same listener figure,"layered coat, soft scarf, muted reflective fabric; keep base silhouette and small glowing music-note pin",notebook or folded lyric card,adjusting a glowing music dial beside the window,rainy window listening nook,"low moonlight, warm desk lamp, soft reflections","glass, dark wood, paper tickets, fabric cushions","tear-shaped light beads, diary box, headphone nest","slow waveform ribbon, drifting rain shadows, orbiting record ring","feature ""离兮"" as a small album object; cluster nearby albums from 2022",cool-to-warm rain tile wall with brighter repeat-listen cells,front-edge glass console with a soft waveform slider,"离兮 anchors a melancholic corner; themes: love, heartbreak; objects from keywords: 爱; playlist tags: 流行, 治愈, 励志, ost",2022 fan-sector miniature music museum; rainy window listening nook; melancholic mood; ost music type; love + heartbreak; character interacts by adjusting a glowing music dial beside the window; track cue: 离兮 by 阿兰,002GOcLl3Cn6bX,002RWWeo3IkUaj,004LYWIN1FZuCi,https://y.qq.com/n/ryqq/songDetail/002GOcLl3Cn6bX,https://y.gtimg.cn/music/photo_new/T002R300x300M000004LYWIN1FZuCi.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,离兮 阿兰 song review
2022,2022,8535705502,2022,501,月半小夜曲 (Live),"李克勤, 周深",中国梦之声·我们的歌 第2期,290000,6,"流行, 治愈, 励志, live, melancholic",live,live|emotional|healing,medium,yes,love|heartbreak|healing|city-night,夜,melancholic,medium,63,2022 version of the same listener figure,"layered coat, soft scarf, muted reflective fabric; keep base silhouette and small glowing music-note pin",notebook or folded lyric card,adjusting a glowing music dial beside the window,rainy window listening nook,"low moonlight, warm desk lamp, soft reflections","glass, dark wood, paper tickets, fabric cushions","tear-shaped light beads, diary box, headphone nest","slow waveform ribbon, drifting rain shadows, orbiting record ring","feature ""月半小夜曲 (Live)"" as a small album object; cluster nearby albums from 2022",cool-to-warm rain tile wall with brighter repeat-listen cells,front-edge glass console with a soft waveform slider,"月半小夜曲 (Live) anchors a melancholic corner; themes: love, heartbreak, healing; objects from keywords: 夜; playlist tags: 流行, 治愈, 励志, live","2022 fan-sector miniature music museum; rainy window listening nook; melancholic mood; live music type; love + heartbreak + healing; character interacts by adjusting a glowing music dial beside the window; track cue: 月半小夜曲 (Live) by 李克勤, 周深",002Lw55p3SdaQQ,"003nS2v740Lxcw,003fA5G40k6hKc",001lTYI21MP0Di,https://y.qq.com/n/ryqq/songDetail/002Lw55p3SdaQQ,https://y.gtimg.cn/music/photo_new/T002R300x300M000001lTYI21MP0Di.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022|2023,public QQ reviews not available without login,"月半小夜曲 (Live) 李克勤, 周深 song review"
2022,2022,8535705502,2022,502,好的 晚安 (Live),周深,这！就是原创 第四期,174000,6,"流行, 治愈, 励志, live, melancholic",live,live|emotional|healing,medium,yes,love|heartbreak|healing|city-night,爱|梦,melancholic,low,23,2022 version of the same listener figure,"layered coat, soft scarf, muted reflective fabric; keep base silhouette and small glowing music-note pin",notebook or folded lyric card,adjusting a glowing music dial beside the window,rainy window listening nook,"low moonlight, warm desk lamp, soft reflections","glass, dark wood, paper tickets, fabric cushions","tear-shaped light beads, diary box, headphone nest","slow waveform ribbon, drifting rain shadows, orbiting record ring","feature ""好的 晚安 (Live)"" as a small album object; cluster nearby albums from 2022",cool-to-warm rain tile wall with brighter repeat-listen cells,front-edge glass console with a soft waveform slider,"好的 晚安 (Live) anchors a melancholic corner; themes: love, heartbreak, healing; objects from keywords: 爱, 梦; playlist tags: 流行, 治愈, 励志, live",2022 fan-sector miniature music museum; rainy window listening nook; melancholic mood; live music type; love + heartbreak + healing; character interacts by adjusting a glowing music dial beside the window; track cue: 好的 晚安 (Live) by 周深,000jOHAX0GCCUk,003fA5G40k6hKc,0016nOnS1ql1WH,https://y.qq.com/n/ryqq/songDetail/000jOHAX0GCCUk,https://y.gtimg.cn/music/photo_new/T002R300x300M0000016nOnS1ql1WH.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,好的 晚安 (Live) 周深 song review
2022,2022,8535705502,2022,503,追 (Live),"李克勤, 周深",中国梦之声·我们的歌 第1期,331000,6,"流行, 治愈, 励志, live, melancholic",live,live|emotional|high-energy,medium,yes,love|heartbreak|memory|growth|city-night|energy,爱|回忆|雨|光,melancholic,high,64,2022 version of the same listener figure,"layered coat, soft scarf, muted reflective fabric; keep base silhouette and small glowing music-note pin",notebook or folded lyric card,adjusting a glowing music dial beside the window,rainy window listening nook,"low moonlight, warm desk lamp, soft reflections","glass, dark wood, paper tickets, fabric cushions","tear-shaped light beads, diary box, headphone nest","slow waveform ribbon, drifting rain shadows, orbiting record ring","feature ""追 (Live)"" as a small album object; cluster nearby albums from 2022",cool-to-warm rain tile wall with brighter repeat-listen cells,front-edge glass console with a soft waveform slider,"追 (Live) anchors a melancholic corner; themes: love, heartbreak, memory; objects from keywords: 爱, 回忆, 雨, 光; playlist tags: 流行, 治愈, 励志, live","2022 fan-sector miniature music museum; rainy window listening nook; melancholic mood; live music type; love + heartbreak + memory; character interacts by adjusting a glowing music dial beside the window; track cue: 追 (Live) by 李克勤, 周深",000fMqOr1XgPvQ,"003nS2v740Lxcw,003fA5G40k6hKc",002fPnpq3SvrvX,https://y.qq.com/n/ryqq/songDetail/000fMqOr1XgPvQ,https://y.gtimg.cn/music/photo_new/T002R300x300M000002fPnpq3SvrvX.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,"追 (Live) 李克勤, 周深 song review"
2022,2022,8535705502,2022,504,Monody (Radio Edit),"TheFatRat, Laura Brehm",Monody (Radio Edit),252000,6,"流行, 治愈, 励志, pop, reflective",pop,,medium,yes,personal,,reflective,medium,22,2022 version of the same listener figure,clean layered outfit with one recurring symbol; keep base silhouette and small glowing music-note pin,small curator notebook,placing an album object into a wall slot,minimal album gallery with listening desk,"balanced gallery glow, one warm accent lamp","matte wall panels, acrylic stands, paper plaques, soft wood","curated album frames, note cards, headphones, small plants","subtle album hover, slow light sweep, gentle calendar pulse","feature ""Monody (Radio Edit)"" as a small album object; cluster nearby albums from 2022",restrained grid of softly lit mood tiles,quiet museum-style front console,"Monody (Radio Edit) anchors a reflective corner; themes: personal; playlist tags: 流行, 治愈, 励志, pop","2022 fan-sector miniature music museum; minimal album gallery with listening desk; reflective mood; pop music type; personal; character interacts by placing an album object into a wall slot; track cue: Monody (Radio Edit) by TheFatRat, Laura Brehm",002zG8ek3HjvcQ,"0026mEMJ1LCsbT,001s4Kq60D3O3P",0018xpgU3prtBY,https://y.qq.com/n/ryqq/songDetail/002zG8ek3HjvcQ,https://y.gtimg.cn/music/photo_new/T002R300x300M0000018xpgU3prtBY.jpg,https://c6.y.qq.com/base/fcgi-bin/u?__=t5fo7hla70ot,https://y.qq.com/n/ryqq/playlist/8535705502,2022,public QQ reviews not available without login,"Monody (Radio Edit) TheFatRat, Laura Brehm song review"
